Series_reference,Period,Data_value,STATUS,UNITS,MAGNTUDE,Subject,Group,Series_title_1,Series_title_2,Series_title_3,Series_title_4,Series_title_5
RNAA.SG01NAC34B0112QQ1,2008.03,73,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2009.03,82,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2010.03,89,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2011.03,90,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2012.03,87,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2013.03,91,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2014.03,91,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2015.03,101,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2016.03,100,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2017.03,99,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2018.03,101,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2019.03,107,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2020.03,119,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2021.03,142,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112QQ1,2022.03,151,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Health Care and Social Assistance,,
RNAA.SG01NAC34B0112ZZ9,2000.03,647,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2001.03,734,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2002.03,773,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2003.03,744,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2004.03,818,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2005.03,862,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2006.03,1002,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2007.03,1075,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2008.03,1260,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2009.03,1388,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2010.03,1351,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2011.03,1427,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2012.03,1517,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2013.03,1449,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2014.03,1548,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2015.03,1479,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2016.03,1380,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2017.03,1450,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2018.03,1632,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2019.03,1685,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2020.03,1725,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2021.03,1784,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZ9,2022.03,1798,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Total All Industries,,
RNAA.SG01NAC34B0112ZZA,2000.03,48,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2001.03,54,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2002.03,56,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2003.03,57,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2004.03,63,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2005.03,67,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2006.03,78,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2007.03,90,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2008.03,103,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2009.03,111,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2010.03,106,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2011.03,121,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2012.03,139,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2013.03,134,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2014.03,139,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2015.03,134,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2016.03,127,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2017.03,138,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2018.03,152,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2019.03,155,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2020.03,159,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2021.03,157,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZA,2022.03,160,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,"GST on Production, Import Duties and Other Taxes",,
RNAA.SG01NAC34B0112ZZB,2000.03,695,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2001.03,788,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2002.03,830,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2003.03,801,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2004.03,881,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2005.03,929,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2006.03,1080,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2007.03,1164,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2008.03,1363,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2009.03,1500,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2010.03,1457,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2011.03,1549,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2012.03,1656,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2013.03,1583,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2014.03,1687,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2015.03,1613,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2016.03,1507,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2017.03,1588,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2018.03,1784,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2019.03,1840,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2020.03,1885,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2021.03,1941,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2022.03,1958,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0112ZZB,2023.03,2095,PROVISIONAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,West Coast,Gross Domestic Product,,
RNAA.SG01NAC34B0113AA1,2000.03,731,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2001.03,984,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2002.03,1079,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2003.03,889,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2004.03,903,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2005.03,933,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2006.03,797,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2007.03,934,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2008.03,1439,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2009.03,1190,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2010.03,1585,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2011.03,1865,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2012.03,1939,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2013.03,1698,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2014.03,2510,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2015.03,1495,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2016.03,1366,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2017.03,2090,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2018.03,2423,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2019.03,2426,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2020.03,2718,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2021.03,2878,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AA1,2022.03,3262,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,Agriculture,,
RNAA.SG01NAC34B0113AB1,2000.03,189,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2001.03,214,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2002.03,238,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2003.03,251,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2004.03,247,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2005.03,259,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2006.03,307,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2007.03,356,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2008.03,336,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2009.03,377,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2010.03,367,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2011.03,388,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2012.03,448,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2013.03,395,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2014.03,395,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2015.03,470,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2016.03,474,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2017.03,502,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2018.03,588,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2019.03,636,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2020.03,671,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2021.03,614,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113AB1,2022.03,657,REVISED,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, and Mining",,
RNAA.SG01NAC34B0113ABD,2000.03,555,FINAL,Dollars,6,Regional Gross Domestic Product - RNA,"Gross domestic product, by region and industry",Gross Domestic Product - production measure,Canterbury,"Forestry, Fishing, Mining, Electricity, Gas, Water and Waste Services",,
